datetime_utc,precio_eur_mwh,temperature_2m,cloudcover,shortwave_radiation,windspeed_10m,precipitation,hora,dia_semana,mes,es_fin_de_semana,precio_lag_24h,precio_lag_48h,precio_lag_168h,precio_media_24h
2025-11-01 00:00:00+00:00,88.07,13.3,100,0.0,9.1,0.0,0,5,11,1,110.72,146.04,131.42,145.62875
2025-11-01 01:00:00+00:00,89.92,12.9,100,0.0,9.1,0.0,1,5,11,1,113.28,138.81,125.38,144.65541666666667
2025-11-01 02:00:00+00:00,95.47,12.8,100,0.0,9.0,0.0,2,5,11,1,108.95,133.61,135.79,144.09375
2025-11-01 03:00:00+00:00,96.12,13.2,100,0.0,9.3,0.0,3,5,11,1,108.82,123.62,136.66,143.56458333333333
2025-11-01 04:00:00+00:00,99.17,13.0,100,0.0,9.1,0.0,4,5,11,1,108.18,121.38,139.59,143.18916666666667
2025-11-01 05:00:00+00:00,111.02,12.3,100,0.0,7.4,0.0,5,5,11,1,122.03,139.94,146.77,142.73041666666666
2025-11-01 06:00:00+00:00,118.39,11.9,100,0.0,7.8,0.0,6,5,11,1,128.59,159.68,157.35,142.30541666666667
2025-11-01 07:00:00+00:00,129.64,12.0,100,1.0,9.4,0.0,7,5,11,1,156.92,183.9,147.09,141.16875000000002
2025-11-01 08:00:00+00:00,89.34,12.6,100,26.0,10.9,0.0,8,5,11,1,134.78,166.22,125.04,139.27541666666667
2025-11-01 09:00:00+00:00,77.2,13.6,100,83.0,9.9,0.0,9,5,11,1,172.75,184.88,97.34,135.29416666666665
2025-11-01 10:00:00+00:00,72.85,15.2,100,202.0,15.0,0.0,10,5,11,1,154.9,157.46,76.77,131.87541666666667
2025-11-01 11:00:00+00:00,68.59,15.6,100,187.0,13.2,0.0,11,5,11,1,153.92,133.46,68.24,128.32000000000002
2025-11-01 12:00:00+00:00,74.42,16.4,100,383.0,15.1,0.0,12,5,11,1,149.95,131.72,60.11,125.17291666666667
2025-11-01 13:00:00+00:00,75.26,16.9,97,263.0,13.2,0.0,13,5,11,1,85.79,65.35,57.79,124.73416666666667
2025-11-01 14:00:00+00:00,85.16,17.5,98,357.0,13.9,0.0,14,5,11,1,95.13,78.29,61.29,124.31875000000001
2025-11-01 15:00:00+00:00,107.38,17.2,100,155.0,10.9,0.0,15,5,11,1,119.73,119.72,95.2,123.80416666666666
2025-11-01 16:00:00+00:00,131.09,16.5,98,56.0,7.7,0.0,16,5,11,1,149.56,168.04,139.36,123.03458333333333
2025-11-01 17:00:00+00:00,145.36,15.7,100,49.0,9.6,0.0,17,5,11,1,227.33,246.73,158.58,119.61916666666667
2025-11-01 18:00:00+00:00,162.38,15.4,100,0.0,6.8,0.0,18,5,11,1,234.83,247.65,169.33,116.60041666666666
2025-11-01 19:00:00+00:00,163.68,15.1,100,0.0,5.8,0.0,19,5,11,1,237.98,264.33,150.87,113.50458333333334
2025-11-01 20:00:00+00:00,159.07,14.9,100,0.0,5.7,0.0,20,5,11,1,227.8,242.97,144.3,110.64083333333333
2025-11-01 21:00:00+00:00,137.39,14.6,100,0.0,6.1,0.0,21,5,11,1,158.51,168.34,135.03,109.76083333333334
2025-11-01 22:00:00+00:00,130.73,14.5,100,0.0,8.0,0.0,22,5,11,1,148.75,155.06,160.31,109.01
2025-11-01 23:00:00+00:00,143.08,14.2,100,0.0,9.8,0.0,23,5,11,1,108.54,124.33,154.83,110.44916666666667
2025-11-02 00:00:00+00:00,124.97,14.1,100,0.0,9.9,0.0,0,6,11,1,88.07,110.72,131.07,111.98666666666666
2025-11-02 01:00:00+00:00,106.44,13.6,100,0.0,9.8,0.0,1,6,11,1,89.92,113.28,126.46,112.675
2025-11-02 02:00:00+00:00,93.74,13.3,100,0.0,9.5,0.0,2,6,11,1,95.47,108.95,128.15,112.60291666666667
2025-11-02 03:00:00+00:00,93.6,12.9,20,0.0,9.2,0.0,3,6,11,1,96.12,108.82,127.48,112.49791666666668
2025-11-02 04:00:00+00:00,93.87,12.5,71,0.0,9.5,0.0,4,6,11,1,99.17,108.18,125.37,112.27708333333334
2025-11-02 05:00:00+00:00,103.45,12.5,100,0.0,9.0,0.0,5,6,11,1,111.02,122.03,120.98,111.96166666666666
2025-11-02 06:00:00+00:00,110.51,13.0,87,0.0,9.2,0.0,6,6,11,1,118.39,128.59,118.0,111.63333333333333
2025-11-02 07:00:00+00:00,107.49,12.3,40,1.0,9.5,0.0,7,6,11,1,129.64,156.92,119.18,110.71041666666667
2025-11-02 08:00:00+00:00,81.92,12.3,53,83.0,11.3,0.0,8,6,11,1,89.34,134.78,90.88,110.40124999999999
2025-11-02 09:00:00+00:00,66.9,13.3,97,248.0,10.1,0.0,9,6,11,1,77.2,172.75,71.8,109.97208333333333
2025-11-02 10:00:00+00:00,65.88,14.4,100,398.0,8.0,0.0,10,6,11,1,72.85,154.9,67.21,109.68166666666667
2025-11-02 11:00:00+00:00,65.47,15.4,55,482.0,5.6,0.0,11,6,11,1,68.59,153.92,66.24,109.55166666666666
2025-11-02 12:00:00+00:00,65.53,16.0,91,548.0,4.8,0.0,12,6,11,1,74.42,149.95,65.54,109.18124999999999
2025-11-02 13:00:00+00:00,65.89,16.9,100,539.0,3.6,0.0,13,6,11,1,75.26,85.79,68.21,108.79083333333334
2025-11-02 14:00:00+00:00,68.5,17.3,99,489.0,2.3,0.0,14,6,11,1,85.16,95.13,73.98,108.09666666666665
2025-11-02 15:00:00+00:00,76.44,17.2,96,365.0,2.6,0.0,15,6,11,1,107.38,119.73,87.71,106.8075
2025-11-02 16:00:00+00:00,112.79,16.6,100,226.0,4.3,0.0,16,6,11,1,131.09,149.56,114.27,106.045
2025-11-02 17:00:00+00:00,147.63,14.6,94,69.0,5.1,0.0,17,6,11,1,145.36,227.33,146.0,106.13958333333333
2025-11-02 18:00:00+00:00,172.11,13.6,84,0.0,1.1,0.0,18,6,11,1,162.38,234.83,154.19,106.54500000000002
2025-11-02 19:00:00+00:00,177.47,12.2,99,0.0,4.2,0.0,19,6,11,1,163.68,237.98,162.17,107.11958333333332
2025-11-02 20:00:00+00:00,180.01,11.8,98,0.0,7.7,0.0,20,6,11,1,159.07,227.8,151.27,107.99208333333335
2025-11-02 21:00:00+00:00,170.2,10.9,99,0.0,7.7,0.0,21,6,11,1,137.39,158.51,146.99,109.35916666666667
2025-11-02 22:00:00+00:00,167.82,10.4,95,0.0,7.6,0.0,22,6,11,1,130.73,148.75,146.08,110.90458333333333
2025-11-02 23:00:00+00:00,130.88,9.9,84,0.0,7.8,0.0,23,6,11,1,143.08,108.54,124.93,110.39625
2025-11-03 00:00:00+00:00,126.93,8.8,83,0.0,4.6,0.0,0,0,11,0,124.97,88.07,116.16,110.47791666666667
2025-11-03 01:00:00+00:00,127.37,8.4,73,0.0,5.2,0.0,1,0,11,0,106.44,89.92,117.0,111.35000000000001
2025-11-03 02:00:00+00:00,127.6,7.7,1,0.0,6.8,0.0,2,0,11,0,93.74,95.47,117.73,112.76083333333332
2025-11-03 03:00:00+00:00,127.53,7.2,1,0.0,7.6,0.0,3,0,11,0,93.6,96.12,119.89,114.17458333333333
2025-11-03 04:00:00+00:00,128.91,6.9,33,0.0,8.0,0.0,4,0,11,0,93.87,99.17,143.15,115.63458333333334
2025-11-03 05:00:00+00:00,147.16,6.7,55,0.0,7.3,0.0,5,0,11,0,103.45,111.02,149.63,117.45583333333332
2025-11-03 06:00:00+00:00,179.9,6.3,0,0.0,6.6,0.0,6,0,11,0,110.51,118.39,192.85,120.34708333333333
2025-11-03 07:00:00+00:00,183.46,5.8,0,1.0,5.8,0.0,7,0,11,0,107.49,129.64,186.9,123.5125
2025-11-03 08:00:00+00:00,132.95,7.3,0,80.0,6.6,0.0,8,0,11,0,81.92,89.34,139.81,125.63875
2025-11-03 09:00:00+00:00,158.12,9.1,0,244.0,6.1,0.0,9,0,11,0,66.9,77.2,171.04,129.43958333333333
2025-11-03 10:00:00+00:00,143.67,11.3,0,396.0,5.3,0.0,10,0,11,0,65.88,72.85,144.79,132.68083333333334
2025-11-03 11:00:00+00:00,140.1,13.5,0,507.0,3.3,0.0,11,0,11,0,65.47,68.59,148.65,135.7904166666667
2025-11-03 12:00:00+00:00,134.48,15.1,0,565.0,0.6,0.0,12,0,11,0,65.53,74.42,137.08,138.66333333333333
2025-11-03 13:00:00+00:00,74.67,16.5,0,565.0,2.0,0.0,13,0,11,0,65.89,75.26,71.1,139.02916666666667
2025-11-03 14:00:00+00:00,91.67,17.0,0,504.0,3.3,0.0,14,0,11,0,68.5,85.16,98.65,139.99458333333334
2025-11-03 15:00:00+00:00,122.48,17.1,0,390.0,3.1,0.0,15,0,11,0,76.44,107.38,125.22,141.91291666666666
2025-11-03 16:00:00+00:00,172.91,16.8,0,236.0,2.4,0.0,16,0,11,0,112.79,131.09,175.93,144.41791666666668
2025-11-03 17:00:00+00:00,262.92,15.1,0,72.0,0.2,0.0,17,0,11,0,147.63,145.36,264.16,149.22166666666666
2025-11-03 18:00:00+00:00,289.36,14.3,0,0.0,1.5,0.0,18,0,11,0,172.11,162.38,272.68,154.10708333333332
2025-11-03 19:00:00+00:00,294.36,13.4,0,0.0,2.2,0.0,19,0,11,0,177.47,163.68,287.29,158.9775
2025-11-03 20:00:00+00:00,262.38,12.8,0,0.0,2.6,0.0,20,0,11,0,180.01,159.07,264.59,162.40958333333333
2025-11-03 21:00:00+00:00,167.17,11.8,80,0.0,2.4,0.0,21,0,11,0,170.2,137.39,177.46,162.28333333333333
2025-11-03 22:00:00+00:00,152.98,10.7,73,0.0,2.7,0.0,22,0,11,0,167.82,130.73,172.03,161.665
2025-11-03 23:00:00+00:00,138.26,9.9,71,0.0,2.9,0.0,23,0,11,0,130.88,143.08,135.38,161.9725
2025-11-04 00:00:00+00:00,130.15,9.1,49,0.0,3.8,0.0,0,1,11,0,126.93,124.97,133.32,162.10666666666665
2025-11-04 01:00:00+00:00,133.23,8.1,11,0.0,4.2,0.0,1,1,11,0,127.37,106.44,135.02,162.35083333333333
2025-11-04 02:00:00+00:00,118.27,7.3,91,0.0,3.8,0.0,2,1,11,0,127.6,93.74,130.77,161.96208333333334
2025-11-04 03:00:00+00:00,112.33,6.8,82,0.0,3.0,0.0,3,1,11,0,127.53,93.6,130.57,161.32874999999999
2025-11-04 04:00:00+00:00,115.79,6.3,80,0.0,3.1,0.0,4,1,11,0,128.91,93.87,125.63,160.78208333333333
2025-11-04 05:00:00+00:00,124.17,5.8,97,0.0,2.9,0.0,5,1,11,0,147.16,103.45,140.2,159.82416666666668
2025-11-04 06:00:00+00:00,133.24,5.4,59,0.0,3.1,0.0,6,1,11,0,179.9,110.51,155.63,157.88
2025-11-04 07:00:00+00:00,153.9,4.9,34,1.0,2.9,0.0,7,1,11,0,183.46,107.49,172.13,156.64833333333334
2025-11-04 08:00:00+00:00,110.81,6.6,100,76.0,4.0,0.0,8,1,11,0,132.95,81.92,149.65,155.72583333333333
2025-11-04 09:00:00+00:00,155.79,8.8,70,183.0,2.8,0.0,9,1,11,0,158.12,66.9,190.58,155.62875
2025-11-04 10:00:00+00:00,147.83,11.2,16,337.0,3.1,0.0,10,1,11,0,143.67,65.88,175.61,155.80208333333334
2025-11-04 11:00:00+00:00,147.35,13.6,52,495.0,3.0,0.0,11,1,11,0,140.1,65.47,173.95,156.10416666666666
2025-11-04 12:00:00+00:00,144.23,14.9,54,529.0,3.5,0.0,12,1,11,0,134.48,65.53,174.98,156.51041666666666
2025-11-04 13:00:00+00:00,80.26,16.4,37,534.0,2.7,0.0,13,1,11,0,74.67,65.89,119.49,156.74333333333334
2025-11-04 14:00:00+00:00,89.8,17.3,27,476.0,2.3,0.0,14,1,11,0,91.67,68.5,130.89,156.6654166666667
2025-11-04 15:00:00+00:00,99.0,17.6,78,371.0,2.2,0.0,15,1,11,0,122.48,76.44,154.8,155.68708333333333
2025-11-04 16:00:00+00:00,137.57,17.3,54,214.0,1.3,0.0,16,1,11,0,172.91,112.79,166.8,154.2145833333333
2025-11-04 17:00:00+00:00,223.53,15.4,77,63.0,1.7,0.0,17,1,11,0,262.92,147.63,249.12,152.57333333333332
2025-11-04 18:00:00+00:00,230.15,15.4,64,0.0,2.5,0.0,18,1,11,0,289.36,172.11,252.38,150.10625000000002
2025-11-04 19:00:00+00:00,229.3,14.7,98,0.0,3.7,0.0,19,1,11,0,294.36,177.47,265.59,147.39541666666665
2025-11-04 20:00:00+00:00,219.7,14.6,45,0.0,4.3,0.0,20,1,11,0,262.38,180.01,253.09,145.61708333333334
2025-11-04 21:00:00+00:00,150.2,13.2,41,0.0,3.6,0.0,21,1,11,0,167.17,170.2,170.6,144.91
2025-11-04 22:00:00+00:00,121.24,12.4,34,0.0,3.1,0.0,22,1,11,0,152.98,167.82,163.61,143.5875
2025-11-04 23:00:00+00:00,101.0,11.9,90,0.0,2.8,0.0,23,1,11,0,138.26,130.88,114.15,142.035
2025-11-05 00:00:00+00:00,96.34,12.6,100,0.0,5.3,0.0,0,2,11,0,130.15,126.93,112.59,140.62625
2025-11-05 01:00:00+00:00,89.57,12.2,99,0.0,3.8,0.0,1,2,11,0,133.23,127.37,110.88,138.80708333333334
2025-11-05 02:00:00+00:00,82.82,12.1,100,0.0,3.8,0.0,2,2,11,0,118.27,127.6,104.34,137.33
2025-11-05 03:00:00+00:00,75.06,11.9,99,0.0,5.1,0.0,3,2,11,0,112.33,127.53,106.1,135.77708333333334
2025-11-05 04:00:00+00:00,81.48,11.6,99,0.0,5.0,0.0,4,2,11,0,115.79,128.91,107.24,134.3475
2025-11-05 05:00:00+00:00,96.05,11.1,100,0.0,6.6,0.0,5,2,11,0,124.17,147.16,115.02,133.17583333333332
2025-11-05 06:00:00+00:00,97.07,11.2,99,0.0,5.4,0.3,6,2,11,0,133.24,179.9,135.7,131.66875000000002
2025-11-05 07:00:00+00:00,127.3,11.4,100,0.0,5.9,0.0,7,2,11,0,153.9,183.46,167.18,130.56041666666667
2025-11-05 08:00:00+00:00,113.18,11.9,100,41.0,7.7,0.0,8,2,11,0,110.81,132.95,149.1,130.65916666666666
2025-11-05 09:00:00+00:00,164.62,13.3,100,164.0,6.0,0.0,9,2,11,0,155.79,158.12,200.74,131.02708333333334
2025-11-05 10:00:00+00:00,159.59,15.2,100,281.0,3.2,0.0,10,2,11,0,147.83,143.67,193.74,131.51708333333332
2025-11-05 11:00:00+00:00,161.71,16.1,100,284.0,11.9,0.2,11,2,11,0,147.35,140.1,193.46,132.11541666666668
2025-11-05 12:00:00+00:00,158.8,16.0,100,223.0,11.7,1.4,12,2,11,0,144.23,134.48,192.95,132.7225
2025-11-05 13:00:00+00:00,98.79,16.1,100,221.0,12.4,0.5,13,2,11,0,80.26,74.67,138.85,133.49458333333334
2025-11-05 14:00:00+00:00,107.97,16.1,69,188.0,17.7,0.5,14,2,11,0,89.8,91.67,150.9,134.25166666666667
2025-11-05 15:00:00+00:00,117.66,17.0,73,187.0,7.4,0.0,15,2,11,0,99.0,122.48,161.89,135.02916666666667
2025-11-05 16:00:00+00:00,124.97,17.1,100,160.0,11.9,2.6,16,2,11,0,137.57,172.91,180.29,134.5041666666667
2025-11-05 17:00:00+00:00,202.0,14.6,100,19.0,13.5,1.5,17,2,11,0,223.53,262.92,266.03,133.60708333333335
2025-11-05 18:00:00+00:00,223.01,13.6,100,0.0,14.0,1.8,18,2,11,0,230.15,289.36,282.85,133.30958333333334
2025-11-05 19:00:00+00:00,228.05,13.4,100,0.0,15.9,0.1,19,2,11,0,229.3,294.36,290.83,133.25750000000002
2025-11-05 20:00:00+00:00,220.86,13.1,99,0.0,13.2,0.1,20,2,11,0,219.7,262.38,277.89,133.30583333333334
2025-11-05 21:00:00+00:00,136.28,12.4,98,0.0,12.8,0.1,21,2,11,0,150.2,167.17,189.23,132.72583333333333
2025-11-05 22:00:00+00:00,123.87,11.3,89,0.0,16.1,0.1,22,2,11,0,121.24,152.98,171.57,132.83541666666665
2025-11-05 23:00:00+00:00,86.43,10.4,100,0.0,14.5,0.1,23,2,11,0,101.0,138.26,154.99,132.22833333333332
2025-11-06 00:00:00+00:00,80.67,10.3,77,0.0,18.1,0.3,0,3,11,0,96.34,130.15,146.04,131.57541666666668
2025-11-06 01:00:00+00:00,82.51,9.6,63,0.0,14.5,0.0,1,3,11,0,89.57,133.23,138.81,131.28125
2025-11-06 02:00:00+00:00,75.57,8.7,100,0.0,14.0,0.0,2,3,11,0,82.82,118.27,133.61,130.97916666666666
2025-11-06 03:00:00+00:00,70.44,8.6,100,0.0,15.1,0.3,3,3,11,0,75.06,112.33,123.62,130.78666666666666
2025-11-06 04:00:00+00:00,78.98,8.4,94,0.0,13.2,0.1,4,3,11,0,81.48,115.79,121.38,130.6825
2025-11-06 05:00:00+00:00,107.28,8.4,100,0.0,14.1,0.0,5,3,11,0,96.05,124.17,139.94,131.15041666666667
2025-11-06 06:00:00+00:00,131.57,7.8,100,0.0,14.3,0.0,6,3,11,0,97.07,133.24,159.68,132.58791666666667
2025-11-06 07:00:00+00:00,151.38,7.6,100,0.0,12.2,0.0,7,3,11,0,127.3,153.9,183.9,133.59125000000003
2025-11-06 08:00:00+00:00,101.39,8.2,88,51.0,15.1,0.0,8,3,11,0,113.18,110.81,166.22,133.1
2025-11-06 09:00:00+00:00,151.56,9.4,52,167.0,15.1,0.0,9,3,11,0,164.62,155.79,184.88,132.55583333333334
2025-11-06 10:00:00+00:00,148.75,10.7,19,296.0,12.9,0.0,10,3,11,0,159.59,147.83,157.46,132.10416666666666
2025-11-06 11:00:00+00:00,148.63,11.9,100,459.0,16.5,0.0,11,3,11,0,161.71,147.35,133.46,131.55916666666667
2025-11-06 12:00:00+00:00,145.74,12.6,100,337.0,17.2,0.0,12,3,11,0,158.8,144.23,131.72,131.01500000000001
2025-11-06 13:00:00+00:00,81.41,12.4,86,295.0,16.7,0.0,13,3,11,0,98.79,80.26,65.35,130.29083333333332
2025-11-06 14:00:00+00:00,84.55,12.9,72,378.0,13.6,0.0,14,3,11,0,107.97,89.8,78.29,129.315
2025-11-06 15:00:00+00:00,102.45,12.9,26,289.0,14.5,0.0,15,3,11,0,117.66,99.0,119.72,128.68125
2025-11-06 16:00:00+00:00,163.36,12.4,100,200.0,13.8,0.0,16,3,11,0,124.97,137.57,168.04,130.28083333333333
2025-11-06 17:00:00+00:00,262.12,11.6,37,41.0,12.7,0.0,17,3,11,0,202.0,223.53,246.73,132.78583333333333
2025-11-06 18:00:00+00:00,281.3,10.6,7,0.0,13.8,0.0,18,3,11,0,223.01,230.15,247.65,135.21458333333334
2025-11-06 19:00:00+00:00,271.46,10.0,2,0.0,11.9,0.0,19,3,11,0,228.05,229.3,264.33,137.02333333333334
2025-11-06 20:00:00+00:00,247.54,9.4,2,0.0,10.8,0.0,20,3,11,0,220.86,219.7,242.97,138.135
2025-11-06 21:00:00+00:00,176.87,8.8,16,0.0,10.3,0.0,21,3,11,0,136.28,150.2,168.34,139.82625
2025-11-06 22:00:00+00:00,166.14,8.4,11,0.0,9.0,0.0,22,3,11,0,123.87,121.24,155.06,141.5875
2025-11-06 23:00:00+00:00,109.24,7.9,19,0.0,7.9,0.0,23,3,11,0,86.43,101.0,124.33,142.53791666666666
2025-11-07 00:00:00+00:00,104.23,7.9,23,0.0,9.3,0.0,0,4,11,0,80.67,96.34,110.72,143.51958333333332
2025-11-07 01:00:00+00:00,102.56,7.6,84,0.0,8.0,0.0,1,4,11,0,82.51,89.57,113.28,144.355
2025-11-07 02:00:00+00:00,86.49,7.3,12,0.0,7.6,0.0,2,4,11,0,75.57,82.82,108.95,144.81
2025-11-07 03:00:00+00:00,81.83,7.1,66,0.0,8.5,0.0,3,4,11,0,70.44,75.06,108.82,145.28458333333333
2025-11-07 04:00:00+00:00,91.36,7.1,100,0.0,10.0,0.0,4,4,11,0,78.98,81.48,108.18,145.80041666666665
2025-11-07 05:00:00+00:00,111.87,7.1,25,0.0,8.9,0.0,5,4,11,0,107.28,96.05,122.03,145.99166666666667
2025-11-07 06:00:00+00:00,124.02,7.2,56,0.0,10.6,0.0,6,4,11,0,131.57,97.07,128.59,145.67708333333334
2025-11-07 07:00:00+00:00,161.66,7.3,100,0.0,11.0,0.0,7,4,11,0,151.38,127.3,156.92,146.10541666666666
2025-11-07 08:00:00+00:00,142.01,8.4,100,30.0,13.4,0.0,8,4,11,0,101.39,113.18,134.78,147.79791666666668
2025-11-07 09:00:00+00:00,190.7,9.3,96,68.0,12.5,0.0,9,4,11,0,151.56,164.62,172.75,149.42875
2025-11-07 10:00:00+00:00,181.93,10.7,100,201.0,14.4,0.0,10,4,11,0,148.75,159.59,154.9,150.81125
2025-11-07 11:00:00+00:00,181.02,11.1,100,161.0,13.2,0.0,11,4,11,0,148.63,161.71,153.92,152.16083333333333
2025-11-07 12:00:00+00:00,171.89,11.2,100,109.0,16.4,0.6,12,4,11,0,145.74,158.8,149.95,153.25041666666667
2025-11-07 13:00:00+00:00,114.82,11.4,100,89.0,14.4,0.0,13,4,11,0,81.41,98.79,85.79,154.6425
2025-11-07 14:00:00+00:00,127.59,11.7,100,73.0,13.1,0.0,14,4,11,0,84.55,107.97,95.13,156.43583333333333
2025-11-07 15:00:00+00:00,147.76,12.3,100,107.0,14.1,0.6,15,4,11,0,102.45,117.66,119.73,158.32375
2025-11-07 16:00:00+00:00,164.59,11.6,100,30.0,13.1,1.5,16,4,11,0,163.36,124.97,149.56,158.375
2025-11-07 17:00:00+00:00,251.24,11.3,100,6.0,14.3,2.8,17,4,11,0,262.12,202.0,227.33,157.92166666666668
2025-11-07 18:00:00+00:00,252.37,11.2,100,0.0,16.7,2.8,18,4,11,0,281.3,223.01,234.83,156.71625
2025-11-07 19:00:00+00:00,247.18,11.2,94,0.0,13.4,0.7,19,4,11,0,271.46,228.05,237.98,155.70458333333332
2025-11-07 20:00:00+00:00,232.43,10.9,85,0.0,9.0,0.0,20,4,11,0,247.54,220.86,227.8,155.07500000000002
2025-11-07 21:00:00+00:00,158.29,10.4,100,0.0,3.3,0.7,21,4,11,0,176.87,136.28,158.51,154.30083333333334
2025-11-07 22:00:00+00:00,141.92,10.8,91,0.0,9.1,0.2,22,4,11,0,166.14,123.87,148.75,153.29166666666666
2025-11-07 23:00:00+00:00,131.02,10.6,92,0.0,8.7,0.0,23,4,11,0,109.24,86.43,108.54,154.19916666666668
2025-11-08 00:00:00+00:00,121.96,10.2,47,0.0,14.6,0.0,0,5,11,1,104.23,80.67,88.07,154.93791666666667
2025-11-08 01:00:00+00:00,118.26,9.8,23,0.0,10.1,0.0,1,5,11,1,102.56,82.51,89.92,155.59208333333333
2025-11-08 02:00:00+00:00,110.05,9.0,65,0.0,9.9,0.0,2,5,11,1,86.49,75.57,95.47,156.57375
2025-11-08 03:00:00+00:00,99.14,9.1,52,0.0,12.0,0.0,3,5,11,1,81.83,70.44,96.12,157.295
2025-11-08 04:00:00+00:00,101.11,8.6,88,0.0,11.6,0.0,4,5,11,1,91.36,78.98,99.17,157.70125000000002
2025-11-08 05:00:00+00:00,110.61,8.7,76,0.0,11.9,0.0,5,5,11,1,111.87,107.28,111.02,157.64874999999998
2025-11-08 06:00:00+00:00,112.44,9.1,73,0.0,10.4,0.0,6,5,11,1,124.02,131.57,118.39,157.16625
2025-11-08 07:00:00+00:00,99.76,8.7,63,0.0,13.3,0.0,7,5,11,1,161.66,151.38,129.64,154.58708333333334
2025-11-08 08:00:00+00:00,66.04,9.1,79,58.0,15.8,0.0,8,5,11,1,142.01,101.39,89.34,151.42166666666665
2025-11-08 09:00:00+00:00,62.79,9.9,37,192.0,13.4,0.0,9,5,11,1,190.7,151.56,77.2,146.09208333333333
2025-11-08 10:00:00+00:00,63.09,11.2,80,367.0,10.1,0.0,10,5,11,1,181.93,148.75,72.85,141.14041666666668
2025-11-08 11:00:00+00:00,63.83,12.4,19,473.0,8.6,0.0,11,5,11,1,181.02,148.63,68.59,136.25750000000002
2025-11-08 12:00:00+00:00,65.08,13.8,46,545.0,4.3,0.0,12,5,11,1,171.89,145.74,74.42,131.80708333333334
2025-11-08 13:00:00+00:00,65.39,14.0,74,510.0,4.8,0.0,13,5,11,1,114.82,81.41,75.26,129.7475
2025-11-08 14:00:00+00:00,63.53,13.9,65,357.0,5.3,0.0,14,5,11,1,127.59,84.55,85.16,127.07833333333333
2025-11-08 15:00:00+00:00,66.9,14.1,68,320.0,5.5,0.0,15,5,11,1,147.76,102.45,107.38,123.70916666666669
2025-11-08 16:00:00+00:00,127.72,14.0,34,187.0,3.3,0.0,16,5,11,1,164.59,163.36,131.09,122.17291666666667
2025-11-08 17:00:00+00:00,148.86,12.1,25,54.0,1.2,0.0,17,5,11,1,251.24,262.12,145.36,117.90708333333333
2025-11-08 18:00:00+00:00,146.38,11.2,30,0.0,3.7,0.0,18,5,11,1,252.37,281.3,162.38,113.49083333333333
2025-11-08 19:00:00+00:00,140.6,10.4,30,0.0,5.2,0.0,19,5,11,1,247.18,271.46,163.68,109.05000000000001
2025-11-08 20:00:00+00:00,135.34,9.6,2,0.0,5.5,0.0,20,5,11,1,232.43,247.54,159.07,105.00458333333331
2025-11-08 21:00:00+00:00,133.55,8.8,1,0.0,4.9,0.0,21,5,11,1,158.29,176.87,137.39,103.97375
2025-11-08 22:00:00+00:00,131.8,7.8,2,0.0,4.0,0.0,22,5,11,1,141.92,166.14,130.73,103.55208333333333
2025-11-08 23:00:00+00:00,122.78,6.9,0,0.0,3.5,0.0,23,5,11,1,131.02,109.24,143.08,103.20875
2025-11-09 00:00:00+00:00,118.48,6.4,0,0.0,2.5,0.0,0,6,11,1,121.96,104.23,124.97,103.06375000000001
2025-11-09 01:00:00+00:00,114.1,5.9,0,0.0,4.5,0.0,1,6,11,1,118.26,102.56,106.44,102.89041666666667
2025-11-09 02:00:00+00:00,113.98,5.2,0,0.0,4.3,0.0,2,6,11,1,110.05,86.49,93.74,103.05416666666666
2025-11-09 03:00:00+00:00,114.14,4.6,0,0.0,3.2,0.0,3,6,11,1,99.14,81.83,93.6,103.67916666666667
2025-11-09 04:00:00+00:00,117.2,4.2,6,0.0,2.9,0.0,4,6,11,1,101.11,91.36,93.87,104.34958333333333
2025-11-09 05:00:00+00:00,127.25,3.8,54,0.0,3.3,0.0,5,6,11,1,110.61,111.87,103.45,105.04291666666667
2025-11-09 06:00:00+00:00,133.93,3.5,99,0.0,3.9,0.0,6,6,11,1,112.44,124.02,110.51,105.93833333333333
2025-11-09 07:00:00+00:00,133.1,3.3,98,0.0,4.3,0.0,7,6,11,1,99.76,161.66,107.49,107.3275
2025-11-09 08:00:00+00:00,101.28,4.5,100,61.0,5.9,0.0,8,6,11,1,66.04,142.01,81.92,108.79583333333333
2025-11-09 09:00:00+00:00,54.7,6.4,99,202.0,3.7,0.0,9,6,11,1,62.79,190.7,66.9,108.45875000000001
2025-11-09 10:00:00+00:00,51.81,8.4,99,346.0,2.3,0.0,10,6,11,1,63.09,181.93,65.88,107.98875
2025-11-09 11:00:00+00:00,52.6,10.1,100,468.0,2.6,0.0,11,6,11,1,63.83,181.02,65.47,107.52083333333333
2025-11-09 12:00:00+00:00,54.5,11.6,99,536.0,4.4,0.0,12,6,11,1,65.08,171.89,65.53,107.08
2025-11-09 13:00:00+00:00,56.06,12.9,91,533.0,5.3,0.0,13,6,11,1,65.39,114.82,65.89,106.69125000000001
2025-11-09 14:00:00+00:00,72.93,13.5,98,470.0,5.5,0.0,14,6,11,1,63.53,127.59,68.5,107.08291666666666
2025-11-09 15:00:00+00:00,114.29,13.6,99,357.0,5.9,0.0,15,6,11,1,66.9,147.76,76.44,109.05749999999999
2025-11-09 16:00:00+00:00,141.65,12.9,100,203.0,4.3,0.0,16,6,11,1,127.72,164.59,112.79,109.63791666666667
